200405,060009,00000000,-system,sys,town tax report: 0 0 0 0 0 -Exp : 1361230 
200405,060335,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060336,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060337,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060337,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060338,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060338,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060339,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060339,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060340,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060341,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060341,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060342,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060343,02dfb32d,LUCAS99,get  08ab2b0048140212 
200405,060343,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060343,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060344,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060345,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060345,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060346,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060346,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060347,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060347,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060348,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060349,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060349,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060350,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060350,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060352,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060352,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060353,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060353,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060354,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060354,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060355,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060355,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060356,b5a2062d,12345678,level up to 31 
200405,060356,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060357,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060357,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060358,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060358,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060359,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060400,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060400,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060401,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060402,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060403,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060403,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060404,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060404,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060405,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060405,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060406,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060407,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060408,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060408,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060409,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060409,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060410,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060411,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060411,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060412,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060412,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060413,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060414,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060415,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060415,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060416,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060416,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060417,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060418,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060418,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060419,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060419,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060421,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060421,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060422,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060422,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060423,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060423,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060424,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060425,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060425,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060426,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060426,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060427,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060427,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060429,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060429,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060430,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060430,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060431,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060431,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060432,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060433,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060433,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060433,02dfb32d,LOUKO99,get  05dd2b01480a020c 
200405,060434,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060434,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060435,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060435,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060436,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060437,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060438,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060438,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060439,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060439,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060440,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060441,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060441,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060442,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060443,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060444,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060444,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060445,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060445,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060446,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060447,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060447,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060448,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060448,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060449,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060449,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060450,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060451,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060452,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060452,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060453,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060453,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060454,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060455,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060455,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060456,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060456,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060457,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060458,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060459,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060459,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060500,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060500,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060501,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060502,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060502,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060503,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060503,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060504,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060504,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060505,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060506,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060506,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060507,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060507,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060508,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060509,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060510,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060510,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060511,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060512,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060512,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060514,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060514,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060515,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060515,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060516,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060517,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060517,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060518,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060518,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060519,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060520,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060520,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060521,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060521,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060522,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060523,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060523,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060524,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060525,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060525,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060526,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060526,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060527,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060528,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060528,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060529,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060530,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060530,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060531,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060532,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060532,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060533,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060533,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060534,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060534,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060535,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060536,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060536,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060537,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060537,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060538,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060539,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060540,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060540,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060541,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060541,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060542,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060543,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060544,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060544,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060545,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060545,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060546,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060547,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060547,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060548,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060548,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060549,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060550,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060550,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060551,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060551,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060552,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060553,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060553,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060555,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060555,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060556,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060557,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060557,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060558,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060559,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060559,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060600,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060601,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060601,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060602,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060602,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060603,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060604,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060604,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060605,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060605,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060606,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060606,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060608,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060608,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060609,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060609,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060610,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060610,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060611,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060612,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060613,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060614,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060614,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060615,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060615,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060616,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060616,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060617,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060618,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060618,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060619,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060619,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060620,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060620,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060621,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060622,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060623,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060623,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060624,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060624,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060625,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060626,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060626,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060628,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060628,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060629,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060629,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060630,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060630,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060631,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060632,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060632,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060633,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060633,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060634,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060634,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060635,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060636,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060636,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060637,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060638,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060638,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060639,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060640,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060640,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060641,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060641,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060642,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060643,02dfb32d,LOUKO99,get  06732b00481e0218 
200405,060643,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060643,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060644,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060644,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060645,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060645,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060647,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060647,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060648,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060649,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060649,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060650,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060650,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060651,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060652,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060653,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060653,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060654,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060654,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060655,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060656,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060656,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060657,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060657,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060658,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,060658,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
200405,060700,c5b6deba,SHENS90,sel,Aki 95000  01a43d0000000000 
